C_00_098	98		0	568			0	POLYPHONIC					360	360	50	4000	0				true	97	ADX	24000	1	13633	true	
C_00_099	99		0	542			0	POLYPHONIC					360	360	50	4000	0				true	98	ADX	24000	1	13021	true	
C_00_100	100		0	582			0	POLYPHONIC					360	360	50	4000	0				true	99	ADX	24000	1	13969	true	
C_00_101	101		0	649			0	POLYPHONIC					360	360	50	4000	0				true	100	ADX	24000	1	15592	true	
C_00_102	102		0	1034			0	POLYPHONIC					360	360	50	4000	0				true	101	ADX	24000	1	24831	true	
C_00_103	103		0	767			0	POLYPHONIC					360	360	50	4000	0				true	102	ADX	24000	1	18432	true	
C_00_104	104		0	1388			0	POLYPHONIC					360	360	50	4000	0				true	103	ADX	24000	1	33327	true	
C_00_105	105		0	1615			0	POLYPHONIC					360	360	50	4000	0				true	104	ADX	24000	1	38778	true	
C_00_106	106		0	2686			0	POLYPHONIC					360	360	50	4000	0				true	105	ADX	24000	1	64475	true	
C_00_107	107		0	822			0	POLYPHONIC					360	360	50	4000	0				true	106	ADX	24000	1	19739	true	
C_00_108	108		0	2545			0	POLYPHONIC					360	360	50	4000	0				true	107	ADX	24000	1	61097	true	
C_00_141	109		0	1078			0	POLYPHONIC					360	360	50	4000	0				true	108	ADX	24000	1	25883	true	
C_00_142	110		0	1174			0	POLYPHONIC					360	360	50	4000	0				true	109	ADX	24000	1	28187	true	
C_00_143	111		0	842			0	POLYPHONIC					360	360	50	4000	0				true	110	ADX	24000	1	20220	true	
C_00_144	112		0	751			0	POLYPHONIC					360	360	50	4000	0				true	111	ADX	24000	1	18041	true	
C_00_145	113		0	2335			0	POLYPHONIC					360	360	50	4000	0				true	112	ADX	24000	1	56050	true	
C_00_146	114		0	1131			0	POLYPHONIC					360	360	50	4000	0				true	113	ADX	24000	1	27165	true	
C_00_147	115		0	974			0	POLYPHONIC					360	360	50	4000	0				true	114	ADX	24000	1	23379	true	
C_00_153	116		0	632			0	POLYPHONIC					360	360	50	4000	0				true	115	ADX	24000	1	15168	true	
C_00_153_b	117		0	540			0	POLYPHONIC					360	360	50	4000	0				true	116	ADX	24000	1	12979	true	
C_00_154	118		0	1039			0	POLYPHONIC					360	360	50	4000	0				true	117	ADX	24000	1	24949	true	
C_00_154_b	119		0	1068			0	POLYPHONIC					360	360	50	4000	0				true	118	ADX	24000	1	25655	true	
C_00_155	120		0	503			0	POLYPHONIC					360	360	50	4000	0				true	119	ADX	24000	1	12077	true	
C_00_155_b	121		0	441			0	POLYPHONIC					360	360	50	4000	0				true	120	ADX	24000	1	10607	true	
C_00_156	122		0	540			0	POLYPHONIC					360	360	50	4000	0				true	121	ADX	24000	1	12984	true	
C_00_156_b	123		0	525			0	POLYPHONIC					360	360	50	4000	0				true	122	ADX	24000	1	12620	true	
C_00_157	124		0	553			0	POLYPHONIC					360	360	50	4000	0				true	123	ADX	24000	1	13285	true	
C_00_157_b	125		0	605			0	POLYPHONIC					360	360	50	4000	0				true	124	ADX	24000	1	14527	true	
C_00_158	126		0	517			0	POLYPHONIC					360	360	50	4000	0				true	125	ADX	24000	1	12428	true	
C_00_158_b	127		0	584			0	POLYPHONIC					360	360	50	4000	0				true	126	ADX	24000	1	14033	true	
C_00_159	128		0	520			0	POLYPHONIC					360	360	50	4000	0				true	127	ADX	24000	1	12488	true	
C_00_159_b	129		0	588			0	POLYPHONIC					360	360	50	4000	0				true	128	ADX	24000	1	14125	true	
C_00_160	130		0	637			0	POLYPHONIC					360	360	50	4000	0				true	129	ADX	24000	1	15295	true	
C_00_160_b	131		0	778			0	POLYPHONIC					360	360	50	4000	0				true	130	ADX	24000	1	18690	true	
C_00_161	132		0	496			0	POLYPHONIC					360	360	50	4000	0				true	131	ADX	24000	1	11910	true	
C_00_161_b	133		0	595			0	POLYPHONIC					360	360	50	4000	0				true	132	ADX	24000	1	14288	true	
C_00_162	134		0	705			0	POLYPHONIC					360	360	50	4000	0				true	133	ADX	24000	1	16925	true	
C_00_162_b	135		0	915			0	POLYPHONIC					360	360	50	4000	0				true	134	ADX	24000	1	21971	true	
C_00_163	136		0	1538			0	POLYPHONIC					360	360	50	4000	0				true	135	ADX	24000	1	36926	true	
C_00_163_b	137		0	929			0	POLYPHONIC					360	360	50	4000	0				true	136	ADX	24000	1	22304	true	
C_01_001	1001		0	316			0	POLYPHONIC					360	360	50	4000	0				true	138	ADX	24000	1	7607	true	
C_01_002	1002		0	421			0	POLYPHONIC					360	360	50	4000	0				true	139	ADX	24000	1	10110	true	
C_01_003	1003		0	579			0	POLYPHONIC					360	360	50	4000	0				true	140	ADX	24000	1	13919	true	
C_01_004	1005		0	1171			0	POLYPHONIC					360	360	50	4000	0				true	141	ADX	24000	1	28114	true	
C_01_005	1006		0	843			0	POLYPHONIC					360	360	50	4000	0				true	142	ADX	24000	1	20255	true	
C_01_006	1007		0	1013			0	POLYPHONIC					360	360	50	4000	0				true	143	ADX	24000	1	24314	true	
C_01_007	1008		0	1142			0	POLYPHONIC					360	360	50	4000	0				true	144	ADX	24000	1	27422	true	
C_01_008	1009		0	1217			0	POLYPHONIC					360	360	50	4000	0				true	145	ADX	24000	1	29210	true	
C_01_009	1010		0	1164			0	POLYPHONIC					360	360	50	4000	0				true	146	ADX	24000	1	27951	true	
C_01_010	1011		0	2199			0	POLYPHONIC					360	360	50	4000	0				true	147	ADX	24000	1	52795	true	
C_01_011	1012		0	1261			0	POLYPHONIC					360	360	50	4000	0				true	148	ADX	24000	1	30272	true	
C_01_012	1013		0	1140			0	POLYPHONIC					360	360	50	4000	0				true	149	ADX	24000	1	27367	true	
C_01_013	1014		0	1399			0	POLYPHONIC					360	360	50	4000	0				true	150	ADX	24000	1	33593	true	
C_01_014	1015		0	2210			0	POLYPHONIC					360	360	50	4000	0				true	151	ADX	24000	1	53055	true	
C_01_015	1016		0	1400			0	POLYPHONIC					360	360	50	4000	0				true	152	ADX	24000	1	33608	true	
C_01_016	1017		0	1428			0	POLYPHONIC					360	360	50	4000	0				true	153	ADX	24000	1	34290	true	
C_01_017	1018		0	530			0	POLYPHONIC					360	360	50	4000	0				true	154	ADX	24000	1	12741	true	
C_01_018	1019		0	598			0	POLYPHONIC					360	360	50	4000	0				true	155	ADX	24000	1	14356	true	
C_01_019	1020		0	395			0	POLYPHONIC					360	360	50	4000	0				true	156	ADX	24000	1	9492	true	
C_01_020	1021		0	1562			0	POLYPHONIC					360	360	50	4000	0				true	157	ADX	24000	1	37502	true	
C_01_021	1022		0	1280			0	POLYPHONIC					360	360	50	4000	0				true	158	ADX	24000	1	30725	true	
C_01_022	1023		0	523			0	POLYPHONIC					360	360	50	4000	0				true	159	ADX	24000	1	12560	true	
C_01_024	1024		0	2149			0	POLYPHONIC					360	360	50	4000	0				true	161	ADX	24000	1	51579	true	
C_01_025	1025		0	814			0	POLYPHONIC					360	360	50	4000	0				true	162	ADX	24000	1	19550	true	
C_01_026	1026		0	1365			0	POLYPHONIC					360	360	50	4000	0				true	163	ADX	24000	1	32767	true	
C_01_027	1027		0	1199			0	POLYPHONIC					360	360	50	4000	0				true	164	ADX	24000	1	28797	true	
C_01_028	1028		0	879			0	POLYPHONIC					360	360	50	4000	0				true	165	ADX	24000	1	21116	true	
C_01_029	1029		0	594			0	POLYPHONIC					360	360	50	4000	0				true	166	ADX	24000	1	14267	true	
C_01_030	1030		0	900			0	POLYPHONIC					360	360	50	4000	0				true	167	ADX	24000	1	21621	true	
C_01_031	1031		0	1087			0	POLYPHONIC					360	360	50	4000	0				true	168	ADX	24000	1	26104	true	
C_01_032	1032		0	934			0	POLYPHONIC					360	360	50	4000	0				true	169	ADX	24000	1	22428	true	
C_01_033	1033		0	1078			0	POLYPHONIC					360	360	50	4000	0				true	170	ADX	24000	1	25883	true	
C_01_034	1034		0	575			0	POLYPHONIC					360	360	50	4000	0				true	171	ADX	24000	1	13821	true	
C_01_035	1035		0	332			0	POLYPHONIC					360	360	50	4000	0				true	172	ADX	24000	1	7968	true	
C_01_037	1036		0	619			0	POLYPHONIC					360	360	50	4000	0				true	174	ADX	24000	1	14875	true	
C_01_038	1037		0	506			0	POLYPHONIC					360	360	50	4000	0				true	175	ADX	24000	1	12167	true	
C_01_040	1038		0	1323			0	POLYPHONIC					360	360	50	4000	0				true	177	ADX	24000	1	31776	true	
C_01_041	1039		0	552			0	POLYPHONIC					360	360	50	4000	0				true	178	ADX	24000	1	13271	true	
C_01_042	1040		0	719			0	POLYPHONIC					360	360	50	4000	0				true	179	ADX	24000	1	17270	true	
C_01_043	1041		0	1165			0	POLYPHONIC					360	360	50	4000	0				true	180	ADX	24000	1	27973	true	
C_01_044	1042		0	442			0	POLYPHONIC					360	360	50	4000	0				true	181	ADX	24000	1	10612	true	
C_01_045	1043		0	994			0	POLYPHONIC					360	360	50	4000	0				true	182	ADX	24000	1	23869	true	
C_01_046	1044		0	1487			0	POLYPHONIC					360	360	50	4000	0				true	183	ADX	24000	1	35693	true	
C_01_047	1045		0	837			0	POLYPHONIC					360	360	50	4000	0				true	184	ADX	24000	1	20096	true	
C_01_049	1046		0	636			0	POLYPHONIC					360	360	50	4000	0				true	186	ADX	24000	1	15275	true	
C_01_051	1047		0	1087			0	POLYPHONIC					360	360	50	4000	0				true	188	ADX	24000	1	26107	true	
C_01_053	1048		0	1140			0	POLYPHONIC					360	360	50	4000	0				true	190	ADX	24000	1	27364	true	
C_01_055	1049		0	791			0	POLYPHONIC					360	360	50	4000	0				true	192	ADX	24000	1	19008	true	
C_01_056	1050		0	829			0	POLYPHONIC					360	360	50	4000	0				true	193	ADX	24000	1	19904	true	
C_01_057	1051		0	655			0	POLYPHONIC					360	360	50	4000	0				true	194	ADX	24000	1	15724	true	
C_01_058	1052		0	585			0	POLYPHONIC					360	360	50	4000	0				true	195	ADX	24000	1	14051	true	
C_01_065	1053		0	1448			0	POLYPHONIC					360	360	50	4000	0				true	202	ADX	24000	1	34771	true	
C_01_066	1054		0	1516			0	POLYPHONIC					360	360	50	4000	0				true	203	ADX	24000	1	36389	true	
C_01_059	1055		0	1189			0	POLYPHONIC					360	360	50	4000	0				true	196	ADX	24000	1	28558	true	
C_01_060	1056		0	1709			0	POLYPHONIC					360	360	50	4000	0				true	197	ADX	24000	1	41018	true	
C_01_067	1057		0	495			0	POLYPHONIC					360	360	50	4000	0				true	204	ADX	24000	1	11886	true	
C_01_068	1058		0	1310			0	POLYPHONIC					360	360	50	4000	0				true	205	ADX	24000	1	31444	true	
C_01_069	1059		0	1094			0	POLYPHONIC					360	360	50	4000	0				true	206	ADX	24000	1	26268	true	
C_01_070	1060		0	903			0	POLYPHONIC					360	360	50	4000	0				true	207	ADX	24000	1	21691	true	
C_01_071	1061		0	2176			0	POLYPHONIC					360	360	50	4000	0				true	208	ADX	24000	1	52228	true	
C_01_072	1062		0	999			0	POLYPHONIC					360	360	50	4000	0				true	209	ADX	24000	1	23999	true	
C_01_073	1063		0	1299			0	POLYPHONIC					360	360	50	4000	0				true	210	ADX	24000	1	31199	true	
C_01_074	1064		0	910			0	POLYPHONIC					360	360	50	4000	0				true	211	ADX	24000	1	21848	true	
C_01_061	1065		0	1765			0	POLYPHONIC					360	360	50	4000	0				true	198	ADX	24000	1	42370	true	
C_01_062	1066		0	933			0	POLYPHONIC					360	360	50	4000	0				true	199	ADX	24000	1	22398	true	
C_01_063	1067		0	1594			0	POLYPHONIC					360	360	50	4000	0				true	200	ADX	24000	1	38267	true	
C_01_064	1068		0	2415			0	POLYPHONIC					360	360	50	4000	0				true	201	ADX	24000	1	57983	true	
C_01_080	1069		0	1603			0	POLYPHONIC					360	360	50	4000	0				true	217	ADX	24000	1	38496	true	
C_01_081	1070		0	1737			0	POLYPHONIC					360	360	50	4000	0				true	218	ADX	24000	1	41691	true	
C_01_082	1071		0	1043			0	POLYPHONIC					360	360	50	4000	0				true	219	ADX	24000	1	25040	true	
C_01_083	1072		0	1270			0	POLYPHONIC					360	360	50	4000	0				true	220	ADX	24000	1	30503	true	
C_01_084	1077		0	1215			0	POLYPHONIC					360	360	50	4000	0				true	221	ADX	24000	1	29162	true	
C_01_085	1078		0	816			0	POLYPHONIC					360	360	50	4000	0				true	222	ADX	24000	1	19590	true	
C_01_075	1079		0	1374			0	POLYPHONIC					360	360	50	4000	0				true	212	ADX	24000	1	32989	true	
C_01_076	1080		0	1524			0	POLYPHONIC					360	360	50	4000	0				true	213	ADX	24000	1	36597	true	
C_01_077	1081		0	1247			0	POLYPHONIC					360	360	50	4000	0				true	214	ADX	24000	1	29935	true	
C_01_078	1082		0	1384			0	POLYPHONIC					360	360	50	4000	0				true	215	ADX	24000	1	33228	true	
C_01_079	1083		0	1773			0	POLYPHONIC					360	360	50	4000	0				true	216	ADX	24000	1	42558	true	
C_01_241	1084		0	1433			0	POLYPHONIC					360	360	0	0	0				true	291	ADX	24000	1	34411	true	
C_01_242	1085		0	1690			0	POLYPHONIC					360	360	0	0	0				true	292	ADX	24000	1	40582	true	
C_01_243	1086		0	788			0	POLYPHONIC					360	360	0	0	0				true	293	ADX	24000	1	18930	true	
C_01_244	1087		0	790			0	POLYPHONIC					360	360	0	0	0				true	294	ADX	24000	1	18966	true	
C_01_119	1091		0	2783			0	POLYPHONIC					360	360	50	4000	0				true	223	ADX	24000	1	66814	true	
C_01_120	1092		0	809			0	POLYPHONIC					360	360	50	4000	0				true	224	ADX	24000	1	19436	true	
C_01_121	1093		0	3358			0	POLYPHONIC					360	360	50	4000	0				true	225	ADX	24000	1	80608	true	
C_01_122	1094		0	2500			0	POLYPHONIC					360	360	50	4000	0				true	226	ADX	24000	1	60016	true	
C_01_123	1095		0	3428			0	POLYPHONIC					360	360	50	4000	0				true	227	ADX	24000	1	82282	true	
C_01_124	1096		0	1701			0	POLYPHONIC					360	360	50	4000	0				true	228	ADX	24000	1	40848	true	
C_01_125	1097		0	2783			0	POLYPHONIC					360	360	50	4000	0				true	229	ADX	24000	1	66814	true	
C_01_126	1098		0	3469			0	POLYPHONIC					360	360	50	4000	0				true	230	ADX	24000	1	83257	true	
C_01_127	1099		0	1005			0	POLYPHONIC					360	360	50	4000	0				true	231	ADX	24000	1	24124	true	
C_01_128	1100		0	1913			0	POLYPHONIC					360	360	50	4000	0				true	232	ADX	24000	1	45912	true	
C_01_130	1101		0	1794			0	POLYPHONIC					360	360	50	4000	0				true	233	ADX	24000	1	43072	true	
C_01_131	1102		0	1205			0	POLYPHONIC					360	360	50	4000	0				true	234	ADX	24000	1	28930	true	
C_01_132	1103		0	1475			0	POLYPHONIC					360	360	50	4000	0				true	235	ADX	24000	1	35410	true	
C_01_133	1104		0	1461			0	POLYPHONIC					360	360	50	4000	0				true	236	ADX	24000	1	35085	true	
C_01_134	1105		0	1652			0	POLYPHONIC					360	360	50	4000	0				true	237	ADX	24000	1	39665	true	
C_01_135	1106		0	1058			0	POLYPHONIC					360	360	50	4000	0				true	238	ADX	24000	1	25408	true	
C_01_136	1107		0	1471			0	POLYPHONIC					360	360	50	4000	0				true	239	ADX	24000	1	35313	true	
C_01_137	1108		0	592			0	POLYPHONIC					360	360	50	4000	0				true	240	ADX	24000	1	14212	true	
C_01_138	1109		0	614			0	POLYPHONIC					360	360	50	4000	0				true	241	ADX	24000	1	14748	true	
C_01_140	1111		0	357			0	POLYPHONIC					360	360	50	4000	0				true	242	ADX	24000	1	8573	true	
C_01_141	1112		0	1586			0	POLYPHONIC					360	360	50	4000	0				true	243	ADX	24000	1	38071	true	
C_01_142	1113		0	1174			0	POLYPHONIC					360	360	50	4000	0				true	244	ADX	24000	1	28178	true	
C_01_145	1116		0	1881			0	POLYPHONIC					360	360	50	4000	0				true	245	ADX	24000	1	45144	true	
C_01_146	1117		0	1156			0	POLYPHONIC					360	360	50	4000	0				true	246	ADX	24000	1	27759	true	
C_01_147	1118		0	867			0	POLYPHONIC					360	360	50	4000	0				true	247	ADX	24000	1	20820	true	
C_01_148	1119		0	1359			0	POLYPHONIC					360	360	50	4000	0				true	248	ADX	24000	1	32638	true	
C_01_150	1121		0	1672			0	POLYPHONIC					360	360	50	4000	0				true	249	ADX	24000	1	40141	true	
C_01_151	1122		0	724			0	POLYPHONIC					360	360	50	4000	0				true	250	ADX	24000	1	17391	true	
C_01_152	1123		0	2631			0	POLYPHONIC					360	360	50	4000	0				true	251	ADX	24000	1	63153	true	
C_01_153	1124		0	1538			0	POLYPHONIC					360	360	50	4000	0				true	252	ADX	24000	1	36926	true	
C_01_154	1125		0	1857			0	POLYPHONIC					360	360	50	4000	0				true	253	ADX	24000	1	44591	true	
C_01_155	1126		0	1216			0	POLYPHONIC					360	360	50	4000	0				true	254	ADX	24000	1	29194	true	
C_01_156	1127		0	1927			0	POLYPHONIC					360	360	50	4000	0				true	255	ADX	24000	1	46268	true	
C_01_157	1128		0	2051			0	POLYPHONIC					360	360	50	4000	0				true	256	ADX	24000	1	49225	true	
C_01_158	1129		0	1007			0	POLYPHONIC					360	360	50	4000	0				true	257	ADX	24000	1	24182	true	
C_01_159	1130		0	1753			0	POLYPHONIC					360	360	50	4000	0				true	258	ADX	24000	1	42073	true	
C_01_160	1131		0	1111			0	POLYPHONIC					360	360	50	4000	0				true	259	ADX	24000	1	26681	true	
C_01_161	1132		0	2354			0	POLYPHONIC					360	360	50	4000	0				true	260	ADX	24000	1	56509	true	
C_01_162	1133		0	1566			0	POLYPHONIC					360	360	50	4000	0				true	261	ADX	24000	1	37590	true	
